"Calu3_mock3" "Calu3_mock2" "Calu3_mock1" "Calu3_SARSCoV2_3" "Calu3_SARSCoV2_2" "Calu3_SARSCoV2_1" "SRR1942929" "SRR1942934" "SRR1942956" "SRR1942957" "SRR1942960" "SRR1942961" "SRR1942989" "SRR1942990"
"ENSG00000223634.1" 1 0 0 0 0 0 0 2 1 0 0 0 0 0
"ENSG00000223635.2" 0 0 0 0 1 0 2 0 1 1 1 0 1 0
"ENSG00000223637.7" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223638.3" 0 0 0 2 0 2 0 0 7 2 0 0 3 0
"ENSG00000223640.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223641.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223642.7" 0 0 0 0 0 0 1 0 1 4 0 0 1 2
"ENSG00000223643.6" 0 0 0 0 0 0 0 0 0 0 0 0 2 1
"ENSG00000223646.2" 0 0 0 0 0 1 1 3 2 2 2 1 0 0
"ENSG00000223647.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223648.4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223649.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223650.1" 0 0 0 0 0 0 1 2 0 1 0 0 1 0
"ENSG00000223651.1" 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"ENSG00000223652.2" 1 0 4 0 0 2 1 0 0 0 3 1 0 1
"ENSG00000223653.6" 77 125 334 227 155 177 746 1008 335 420 775 616 503 520
"ENSG00000223656.1" 0 1 0 0 0 0 6 2 2 0 5 2 1 1
"ENSG00000223657.2" 1 0 0 0 0 0 0 1 0 0 0 0 0 0
"ENSG00000223658.8" 20 33 63 62 36 81 72 71 23 11 61 60 7 12
"ENSG00000223660.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223662.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223663.2" 0 1 0 0 0 0 0 0 0 0 0 1 2 0
"ENSG00000223665.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223668.1" 0 0 2 1 0 0 0 2 0 1 1 0 1 0
"ENSG00000223669.1" 0 0 6 5 1 2 0 0 0 0 2 1 0 0
"ENSG00000223671.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223672.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223675.1" 0 0 0 0 0 0 0 1 0 0 1 1 0 0
"ENSG00000223676.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223677.1" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"ENSG00000223679.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223683.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223684.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223685.6" 0 2 2 2 1 1 8 7 9 9 2 5 10 10
"ENSG00000223688.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223691.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223692.1" 0 0 2 0 0 0 2 0 1 1 2 1 2 1
"ENSG00000223694.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223695.1" 1 0 3 7 0 3 4 0 0 2 2 5 1 0
"ENSG00000223697.3" 0 0 0 0 0 0 31 50 26 24 33 23 14 26
"ENSG00000223698.3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223701.3" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"ENSG00000223702.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223703.1" 0 0 0 0 0 0 0 0 2 0 0 1 0 0
"ENSG00000223704.2" 1 2 11 9 2 9 14 30 8 12 10 16 9 11
"ENSG00000223705.9" 87 181 409 133 86 139 1105 1288 514 481 1017 820 175 194
"ENSG00000223707.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223709.6" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223710.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223711.1" 0 0 1 0 0 0 1 3 0 0 2 2 3 1
"ENSG00000223714.1" 1 4 7 3 5 8 3 1 0 2 6 4 4 1
"ENSG00000223715.3" 0 3 2 2 6 1 0 2 3 0 1 2 8 18
"ENSG00000223716.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223717.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223718.3" 1 0 0 0 0 0 1 1 0 1 1 0 1 1
"ENSG00000223719.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223720.2" 0 0 3 1 0 0 5 9 1 3 6 2 2 3
"ENSG00000223721.3" 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"ENSG00000223722.3" 1 1 6 2 0 7 4 4 3 4 3 3 23 28
"ENSG00000223723.1" 3 15 28 13 14 19 32 40 12 12 35 27 12 16
"ENSG00000223724.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"ENSG00000223725.6" 0 0 0 4 7 3 1 4 1 1 1 0 4 8
"ENSG00000223726.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223727.6" 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"ENSG00000223728.3" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"ENSG00000223729.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223730.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223731.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223732.2" 0 0 0 0 0 0 0 0 1 0 1 0 0 0
"ENSG00000223733.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223734.2" 0 0 0 3 0 4 2 3 1 1 1 1 0 1
"ENSG00000223735.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223738.3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223739.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223740.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223741.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223742.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223744.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223745.8" 40 65 157 181 91 188 307 449 124 137 330 239 142 131
"ENSG00000223746.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223749.11" 2 10 19 10 2 9 28 26 9 22 21 20 13 13
"ENSG00000223750.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223751.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223753.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223754.1" 0 0 1 0 0 0 0 0 0 0 0 0 0 1
"ENSG00000223756.6" 3 4 14 9 7 10 116 146 42 37 95 85 50 57
"ENSG00000223760.4" 3 3 1 3 5 5 8 6 3 7 5 6 6 1
"ENSG00000223761.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223764.2" 1 1 2 0 0 0 4 5 1 1 4 2 1 2
"ENSG00000223765.3" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"ENSG00000223768.2" 104 194 552 199 116 238 670 774 228 203 574 445 164 186
"ENSG00000223770.5" 4 0 0 1 0 1 12 15 2 5 12 5 4 3
"ENSG00000223772.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223773.7" 10 23 65 29 24 30 51 53 31 25 42 37 23 22
"ENSG00000223774.5" 10 0 1 4 1 1 2 1 2 2 3 1 11 7
"ENSG00000223776.5" 2 8 10 10 9 11 12 8 3 0 8 4 5 3
"ENSG00000223777.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223779.6" 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223782.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223783.1" 0 0 0 0 0 0 4 2 1 1 0 1 2 1
"ENSG00000223784.2" 233 389 852 177 81 167 1458 1774 376 331 1310 1000 374 401
"ENSG00000223786.1" 0 3 3 3 2 2 2 1 0 0 0 2 0 0
"ENSG00000223787.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223788.4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223791.1" 0 0 1 0 0 0 2 0 0 0 1 1 1 1
"ENSG00000223794.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223795.2" 0 0 0 0 0 0 0 0 1 0 0 0 1 0
"ENSG00000223797.6" 18 43 71 46 23 58 94 109 26 26 82 63 47 38
"ENSG00000223799.1" 1 0 2 5 5 8 168 210 83 122 163 85 40 69
"ENSG00000223800.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223802.7" 17 50 75 42 34 24 111 90 17 27 75 72 16 24
"ENSG00000223803.1" 0 0 0 0 0 0 3 2 1 3 1 0 6 0
"ENSG00000223804.5" 31 50 68 67 31 46 63 60 25 19 53 32 18 18
"ENSG00000223806.8" 0 0 0 5 2 6 0 6 2 1 1 1 0 3
"ENSG00000223807.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223808.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223809.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223810.2" 0 0 0 1 0 0 1 0 0 0 0 0 0 0
"ENSG00000223811.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223812.8" 5 2 1 1 0 0 2 1 2 2 0 1 0 3
"ENSG00000223813.3" 26 42 96 76 44 80 77 91 47 62 74 59 21 15
"ENSG00000223814.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"ENSG00000223815.2" 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"ENSG00000223816.5" 0 0 5 0 0 3 1 0 0 0 4 0 0 0
"ENSG00000223817.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223819.2" 1 2 1 2 1 2 12 17 1 5 11 8 9 7
"ENSG00000223820.5" 0 7 9 3 2 1 5 10 2 3 8 2 5 5
"ENSG00000223821.1" 0 0 0 0 0 0 2 0 0 0 1 0 0 0
"ENSG00000223822.2" 0 3 0 0 0 0 0 1 0 0 0 0 0 0
"ENSG00000223823.1" 2 0 6 1 0 4 4 3 0 3 1 3 0 3
"ENSG00000223824.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223825.5" 0 1 0 0 0 0 0 0 0 1 0 0 1 0
"ENSG00000223826.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223828.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223829.6" 55 64 130 42 28 63 53 64 7 10 60 50 9 16
"ENSG00000223831.1" 0 0 0 0 0 0 0 0 3 5 0 1 1 0
"ENSG00000223834.5" 0 0 0 0 0 0 1 1 0 0 1 0 0 1
"ENSG00000223836.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223837.2" 0 2 5 7 2 1 17 8 9 6 5 7 10 6
"ENSG00000223838.2" 0 0 2 1 0 0 0 0 0 0 0 0 0 0
"ENSG00000223839.8" 41 67 147 39 45 50 338 370 197 239 305 243 234 271
"ENSG00000223841.1" 0 0 0 0 0 0 2 4 6 1 0 0 3 3
"ENSG00000223842.1" 0 0 0 0 0 0 7 7 6 7 7 1 0 10
"ENSG00000223843.5" 6 12 17 14 8 5 66 99 30 57 63 57 44 41
"ENSG00000223845.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223847.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223849.1" 0 0 1 0 0 1 6 3 2 1 3 0 0 0
"ENSG00000223850.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223855.2" 8 11 12 15 14 20 1 0 4 2 1 1 18 6
"ENSG00000223856.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223859.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223861.1" 3 0 3 6 0 3 0 0 6 1 1 2 0 1
"ENSG00000223863.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223864.1" 0 1 0 0 0 0 3 0 0 0 3 1 0 0
"ENSG00000223865.11" 304 566 1217 727 371 667 154 138 15 18 131 117 1 4
"ENSG00000223866.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223867.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223869.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223870.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223872.2" 0 0 1 1 0 0 1 0 0 0 0 0 1 2
"ENSG00000223873.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223874.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223875.2" 0 1 0 1 0 2 0 0 0 0 0 0 0 0
"ENSG00000223876.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223877.4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223878.1" 0 0 0 0 0 0 3 3 5 2 3 0 2 2
"ENSG00000223880.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223881.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223882.1" 0 0 0 1 0 1 0 0 0 0 1 0 0 1
"ENSG00000223883.2" 0 0 0 0 0 0 3 6 2 1 8 3 3 5
"ENSG00000223884.7" 0 0 0 0 0 0 3 2 1 0 1 0 2 2
"ENSG00000223885.4" 0 0 0 4 0 0 0 0 0 0 0 0 0 0
"ENSG00000223886.3" 0 0 0 0 0 0 5 10 0 0 8 4 1 0
"ENSG00000223889.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223890.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223891.6" 111 150 371 214 126 197 342 489 106 86 319 257 128 135
"ENSG00000223893.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223896.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223897.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223899.1" 0 0 0 0 0 0 1 3 0 0 0 2 0 0
"ENSG00000223901.2" 0 0 0 0 0 1 11 12 8 4 7 10 2 2
"ENSG00000223903.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223904.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223905.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223906.1" 0 0 1 0 0 0 0 1 0 0 0 1 0 0
"ENSG00000223908.5" 0 0 0 0 0 0 0 0 1 1 1 0 0 0
"ENSG00000223910.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223911.1" 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"ENSG00000223912.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223914.4" 0 0 0 0 0 0 0 5 1 3 0 3 2 0
"ENSG00000223915.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223916.1" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"ENSG00000223917.1" 0 0 0 0 0 0 4 2 0 2 1 3 4 0
"ENSG00000223918.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223920.2" 0 0 0 0 0 0 0 1 0 0 0 1 2 0
"ENSG00000223921.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223922.1" 0 1 0 1 0 0 1 6 1 0 3 1 8 8
"ENSG00000223923.2" 5 15 25 16 8 24 20 24 16 21 31 25 30 29
"ENSG00000223928.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223930.7" 0 0 0 0 0 0 0 4 1 0 3 0 0 2
"ENSG00000223931.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223935.3" 1 1 4 1 1 2 8 14 4 1 7 5 6 3
"ENSG00000223940.1" 1 1 1 1 1 1 2 0 1 0 2 0 0 0
"ENSG00000223941.5" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223942.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223944.2" 1 3 2 2 0 0 8 2 1 3 2 5 2 4
"ENSG00000223945.2" 0 0 0 0 0 0 3 9 2 5 8 5 0 0
"ENSG00000223946.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223947.1" 0 0 0 0 2 1 34 42 26 19 34 22 5 12
"ENSG00000223948.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223949.7" 6 6 27 24 23 51 46 79 27 27 70 42 41 38
"ENSG00000223951.1" 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"ENSG00000223953.6" 4 3 9 9 0 4 4 0 0 1 3 5 1 0
"ENSG00000223955.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223956.3" 1 3 9 3 1 4 3 4 4 0 0 1 11 9
"ENSG00000223958.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223959.8" 85 157 346 160 68 142 721 889 457 454 612 490 419 445
"ENSG00000223960.7" 40 25 141 280 124 243 198 258 162 148 173 115 42 58
"ENSG00000223962.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223963.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223965.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223967.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223968.1" 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"ENSG00000223969.6" 4 8 16 27 14 12 36 42 14 35 30 25 22 34
"ENSG00000223970.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223972.5" 0 0 2 3 0 0 0 5 5 2 0 2 10 8
"ENSG00000223973.2" 0 0 0 0 0 0 0 2 1 0 0 0 1 1
"ENSG00000223974.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"ENSG00000223975.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223976.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223977.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223978.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223979.2" 0 3 2 2 0 0 2 0 0 1 0 0 0 0
"ENSG00000223982.3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223984.1" 0 0 0 0 0 0 0 1 1 0 1 0 0 1
"ENSG00000223985.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223986.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223987.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223989.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223991.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223993.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223995.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223997.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000223999.1" 0 1 0 0 0 0 0 1 0 0 1 0 0 1
"ENSG00000224000.1" 1 1 0 1 0 1 2 2 1 1 0 1 0 0
"ENSG00000224001.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224003.1" 0 0 0 2 0 1 3 1 1 1 0 0 2 0
"ENSG00000224004.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224007.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224008.1" 2 1 11 8 6 10 22 46 17 14 26 20 22 15
"ENSG00000224011.1" 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224012.3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224014.1" 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"ENSG00000224015.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224016.2" 0 1 0 0 0 0 0 0 0 0 0 0 2 0
"ENSG00000224017.2" 0 0 0 0 0 1 0 1 0 1 0 0 0 3
"ENSG00000224018.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224019.1" 0 0 0 0 0 0 1 0 0 0 1 1 0 0
"ENSG00000224020.1" 6 11 20 19 9 12 19 11 12 7 14 11 18 16
"ENSG00000224023.10" 3 8 19 6 10 2 13 11 2 3 15 8 2 0
"ENSG00000224025.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224027.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224028.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224029.1" 0 0 0 0 0 0 0 1 0 1 0 0 0 0
"ENSG00000224031.1" 0 0 0 0 0 0 0 0 1 1 0 1 1 1
"ENSG00000224032.7" 113 239 410 544 285 550 916 1217 283 258 899 630 368 319
"ENSG00000224033.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224034.1" 1 3 2 5 0 2 5 2 0 0 6 7 3 1
"ENSG00000224035.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224038.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224039.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224040.1" 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"ENSG00000224041.3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224042.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224043.8" 18 39 83 23 26 29 174 242 66 60 161 131 57 67
"ENSG00000224045.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224046.2" 2 13 19 7 1 10 17 32 4 7 20 19 5 4
"ENSG00000224048.6" 0 0 0 3 0 0 0 0 0 2 0 0 0 0
"ENSG00000224049.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224051.7" 224 590 1101 326 186 461 491 387 173 171 408 329 87 119
"ENSG00000224054.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224055.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 3
"ENSG00000224057.1" 0 0 0 0 0 0 3 7 14 10 5 6 3 12
"ENSG00000224058.2" 0 1 4 1 0 0 3 0 0 1 0 1 1 3
"ENSG00000224059.1" 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"ENSG00000224060.3" 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224061.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224062.4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224063.6" 2 6 12 5 5 8 34 37 25 40 37 35 80 86
"ENSG00000224064.1" 0 0 0 2 0 0 1 1 0 1 0 0 0 0
"ENSG00000224065.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224066.1" 0 2 4 1 2 3 3 5 3 2 6 2 2 2
"ENSG00000224067.2" 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"ENSG00000224069.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224070.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224071.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224072.1" 0 1 0 2 0 0 6 4 1 5 5 2 1 1
"ENSG00000224074.3" 0 0 0 1 1 0 1 0 0 0 0 0 5 5
"ENSG00000224075.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224076.5" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224077.1" 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"ENSG00000224078.15" 28 53 146 106 54 138 442 557 190 250 415 320 217 278
"ENSG00000224079.1" 0 0 0 0 0 0 1 1 0 1 0 0 1 0
"ENSG00000224080.1" 3 2 7 5 7 2 10 11 6 6 9 11 9 10
"ENSG00000224081.9" 104 194 447 360 168 314 549 765 189 151 623 429 149 155
"ENSG00000224082.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224083.1" 0 0 0 0 0 0 1 4 0 10 3 0 0 3
"ENSG00000224085.3" 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"ENSG00000224086.6" 5 8 29 25 13 21 252 325 143 153 289 219 166 188
"ENSG00000224087.1" 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"ENSG00000224089.3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224090.1" 1 0 2 0 0 1 0 0 0 0 0 0 0 1
"ENSG00000224091.1" 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"ENSG00000224092.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224093.5" 3 13 29 17 7 13 73 101 29 26 52 56 34 28
"ENSG00000224094.1" 0 1 1 1 2 1 0 2 0 1 0 0 0 0
"ENSG00000224095.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224097.5" 0 0 0 2 0 0 0 2 1 0 6 0 1 1
"ENSG00000224099.2" 1 0 0 0 2 0 0 1 0 0 1 0 3 2
"ENSG00000224100.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224101.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224104.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224106.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224107.5" 0 0 2 3 0 6 0 0 0 1 0 0 1 0
"ENSG00000224109.3" 0 0 7 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224110.3" 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"ENSG00000224114.1" 0 0 0 0 0 0 1 1 0 1 0 1 0 0
"ENSG00000224116.7" 0 6 13 24 8 25 16 30 5 8 18 11 27 37
"ENSG00000224117.1" 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"ENSG00000224121.1" 0 0 0 0 0 0 1 0 0 1 0 0 0 0
"ENSG00000224122.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224124.3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224126.2" 0 0 3 0 0 0 0 0 0 2 0 0 0 0
"ENSG00000224127.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224128.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224129.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000224132.2" 0 0 0 1 0 0 0 0 0 1 0 0 1 0
