"Calu3_mock3" "Calu3_mock2" "Calu3_mock1" "Calu3_SARSCoV2_3" "Calu3_SARSCoV2_2" "Calu3_SARSCoV2_1" "SRR1942929" "SRR1942934" "SRR1942956" "SRR1942957" "SRR1942960" "SRR1942961" "SRR1942989" "SRR1942990"
"ERVLB4_9q34.11" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Un_GL000220v1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xp11.21a" 0 0 5 2 1 0 9 12 11 14 6 6 6 13
"ERVLB4_Xp11.21b" 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"ERVLB4_Xp11.21c" 0 0 0 2 0 1 0 1 2 1 2 4 1 2
"ERVLB4_Xp11.22a" 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xp11.22b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xp11.22c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xp11.22d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xp11.22e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xp11.22f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xp11.23a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xp11.23b" 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xp11.3a" 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"ERVLB4_Xp11.3b" 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"ERVLB4_Xp11.3c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xp11.4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xp21.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xp21.1b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xp21.1c" 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"ERVLB4_Xp21.1d" 0 0 2 0 0 0 51 76 21 30 45 37 5 8
"ERVLB4_Xp21.1e" 0 0 10 3 0 5 61 103 24 21 56 52 16 15
"ERVLB4_Xp21.3a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq11.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq11.1b" 0 0 0 0 0 0 3 4 1 1 2 2 2 3
"ERVLB4_Xq11.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq12a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq12b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq12c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq13.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq13.2a" 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq13.2b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq13.3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq21.1a" 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"ERVLB4_Xq21.1b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq21.1c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq21.1d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq21.1e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq21.1f" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"ERVLB4_Xq21.1g" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq21.1h" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq21.1i" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq21.1j" 0 0 2 0 0 0 1 0 0 0 1 0 0 0
"ERVLB4_Xq21.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq21.31a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq21.31b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq21.31c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq21.31e" 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq21.31f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq21.31g" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq21.31h" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq21.31j" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq21.31k" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq21.31l" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq21.31m" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq21.32" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq21.33a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq21.33b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq21.33c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq21.33d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq21.33f" 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"ERVLB4_Xq22.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq22.1b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq22.1c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq22.1d" 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"ERVLB4_Xq22.1e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq22.1f" 0 0 1 0 0 0 0 0 0 0 1 0 0 2
"ERVLB4_Xq22.1h" 0 0 0 0 0 0 3 6 0 0 1 1 3 3
"ERVLB4_Xq22.1i" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq22.3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq23a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq23b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq23c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq23d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq23e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq24" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq25a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq25b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq25c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq25d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq26.2b" 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"ERVLB4_Xq26.3a" 5 6 18 9 3 5 29 26 13 13 25 26 3 10
"ERVLB4_Xq26.3b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq26.3c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq26.3d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq26.3e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq26.3f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq26.3g" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq26.3h" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq26.3i" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq26.3j" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq26.3k" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq26.3l" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq26.3m" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq26.3n" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq26.3o" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq26.3p" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq26.3q" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq26.3r" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq26.3s" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq26.3t" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq26.3u" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq26.3v" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq26.3w" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq26.3x" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq26.3y" 0 0 0 1 0 2 1 2 5 3 3 1 0 4
"ERVLB4_Xq27.2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq27.2b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq27.2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq27.3a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq27.3b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq27.3c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq27.3d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq27.3e" 0 0 0 1 0 0 0 0 0 0 0 1 0 0
"ERVLB4_Xq28a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Xq28b" 3 0 0 0 0 0 2 6 1 0 1 0 0 1
"ERVLB4_Yp11.2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Yp11.2b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Yp11.2c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Yp11.2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Yp11.2f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Yp11.2g" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Yp11.2h" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Yp11.2i" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Yp11.2j" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Yq11.221a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLB4_Yq11.221b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_1_KI270711v1_random" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10p11.21" 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10p11.22a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10p11.22b" 0 0 0 0 0 0 2 0 0 1 0 0 0 2
"ERVLE_10p11.22c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10p11.23" 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"ERVLE_10p12.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10p12.1b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10p12.1c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10p12.2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10p12.2b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10p12.31" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10p13a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10p13b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10p14a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10p14b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10p14c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10p14d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10p14e" 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"ERVLE_10p14f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10p14g" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10p14h" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10p14i" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10p15.1a" 0 0 0 0 0 0 0 2 0 0 0 1 0 0
"ERVLE_10p15.1b" 0 0 0 2 0 0 0 0 1 0 0 0 1 0
"ERVLE_10p15.1c" 4 6 11 5 6 5 27 33 4 7 19 25 24 14
"ERVLE_10p15.1d" 0 0 2 0 0 0 7 5 2 2 1 1 2 3
"ERVLE_10p15.1e" 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"ERVLE_10p15.2" 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"ERVLE_10q11.21" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10q11.22a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10q11.22b" 0 0 0 0 0 1 0 0 1 0 0 0 0 0
"ERVLE_10q11.22c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10q11.22d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10q21.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10q21.2" 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"ERVLE_10q21.3a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10q21.3b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10q21.3c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10q21.3d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10q22.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10q22.3" 0 0 0 0 0 0 1 3 0 0 2 1 1 0
"ERVLE_10q23.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10q23.1c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10q23.1d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10q23.1e" 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"ERVLE_10q23.1f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10q23.1g" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10q23.1h" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10q23.31a" 0 0 0 0 0 1 1 0 1 1 0 0 0 0
"ERVLE_10q23.31b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10q24.2" 0 0 0 1 0 0 0 0 0 0 0 1 0 0
"ERVLE_10q25.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10q25.1b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10q25.1c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10q25.1d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10q25.1e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10q25.3a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10q25.3b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10q25.3c" 0 0 0 0 2 0 0 0 0 0 0 0 0 0
"ERVLE_10q26.11a" 0 3 0 0 0 0 1 0 0 0 1 0 0 0
"ERVLE_10q26.11b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10q26.12" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10q26.13" 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10q26.3a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10q26.3c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_10q26.3d" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"ERVLE_11p11.2a" 0 0 0 0 0 0 0 0 0 1 1 0 0 0
"ERVLE_11p11.2b" 0 0 0 1 0 0 0 0 0 0 0 0 1 0
"ERVLE_11p11.2c" 2 0 0 0 0 1 2 2 3 1 6 3 4 4
"ERVLE_11p11.2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11p12a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11p12b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11p12c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11p13" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11p14.1a" 0 0 0 0 0 0 1 1 0 0 1 0 0 0
"ERVLE_11p14.1b" 0 0 0 0 0 0 1 1 0 0 2 0 0 0
"ERVLE_11p14.1c" 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"ERVLE_11p14.3a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11p14.3b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11p15.2a" 0 0 0 0 0 1 1 0 1 0 0 0 0 0
"ERVLE_11p15.2b" 0 0 0 0 0 0 0 4 0 1 0 0 1 1
"ERVLE_11p15.3" 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11p15.4a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11p15.4b" 0 0 0 0 0 1 0 1 0 0 0 1 0 0
"ERVLE_11p15.4c" 0 0 0 0 0 0 0 3 1 2 0 0 0 1
"ERVLE_11p15.4d" 0 0 0 0 0 0 1 0 0 0 0 0 3 0
"ERVLE_11p15.4e" 0 0 1 4 0 1 1 1 1 0 0 2 2 0
"ERVLE_11p15.4f" 0 0 6 0 0 0 1 1 0 0 1 1 0 0
"ERVLE_11p15.5a" 0 0 0 0 0 0 1 0 1 4 0 1 0 1
"ERVLE_11p15.5b" 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"ERVLE_11q11a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q11b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q11c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q11d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q11e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q12.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q13.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q13.1b" 0 0 0 0 0 0 0 0 0 0 0 0 2 2
"ERVLE_11q13.3a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q13.3b" 0 0 0 0 0 0 0 1 2 1 2 0 0 3
"ERVLE_11q13.3c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q13.4a" 0 0 0 0 0 0 1 0 0 0 0 0 2 0
"ERVLE_11q13.4b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q13.4c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q13.4d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q13.4e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q13.4f" 0 0 0 1 1 1 0 0 0 0 0 0 0 0
"ERVLE_11q13.4g" 1 2 2 0 1 1 8 8 6 9 11 7 16 23
"ERVLE_11q13.4h" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"ERVLE_11q13.5a" 0 0 3 2 0 1 1 0 2 5 2 0 112 157
"ERVLE_11q13.5b" 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"ERVLE_11q13.5c" 0 0 0 1 0 0 0 1 0 0 0 0 0 0
"ERVLE_11q14.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q14.1b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q14.2a" 2 3 6 4 0 4 50 60 13 18 43 33 9 5
"ERVLE_11q14.2b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q14.2c" 0 0 0 1 0 0 5 4 2 1 1 1 1 0
"ERVLE_11q14.3a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q14.3b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q14.3c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q14.3d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q14.3e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q14.3f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q21a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q21b" 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"ERVLE_11q21c" 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"ERVLE_11q21d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q21e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q21f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q21g" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q22.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q22.1b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q22.1d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q22.3a" 0 0 0 0 0 0 3 3 1 0 0 0 0 0
"ERVLE_11q22.3b" 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"ERVLE_11q22.3c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q22.3d" 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"ERVLE_11q22.3e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q22.3f" 0 0 0 0 0 0 0 1 1 0 1 1 1 0
"ERVLE_11q22.3g" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q22.3h" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q22.3i" 2 0 3 1 0 2 1 3 1 0 0 0 0 1
"ERVLE_11q22.3j" 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"ERVLE_11q22.3k" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q22.3l" 2 2 2 4 1 1 18 18 6 11 11 10 2 3
"ERVLE_11q23.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q23.3a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q23.3b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q23.3c" 0 0 0 0 0 0 0 0 0 0 0 0 1 1
"ERVLE_11q23.3d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q23.3e" 0 0 0 0 0 0 0 0 0 0 0 0 1 1
"ERVLE_11q24.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q24.1b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q24.2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q24.2b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q24.3a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q24.3b" 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"ERVLE_11q24.3d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_11q24.3e" 0 0 0 2 0 1 1 0 0 0 0 0 1 0
"ERVLE_11q25a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_12p11.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_12p11.21a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_12p11.21b" 0 1 2 0 0 0 0 4 1 2 2 3 29 22
"ERVLE_12p11.22a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_12p11.22c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_12p11.22e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_12p11.23" 4 8 23 10 7 9 73 84 36 26 73 55 14 16
"ERVLE_12p12.1a" 1 0 9 3 0 0 9 21 4 7 11 8 1 3
"ERVLE_12p12.1b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_12p12.1c" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_12p12.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_12p12.3b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_12p12.3c" 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"ERVLE_12p12.3e" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_12p12.3g" 0 0 0 0 0 0 0 4 1 0 3 1 0 2
"ERVLE_12p12.3h" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_12p12.3i" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_12p13.1a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_12p13.1b" 0 0 0 0 0 1 0 1 0 0 0 0 0 0
"ERVLE_12p13.2a" 0 0 0 0 0 1 3 1 1 1 2 0 0 0
"ERVLE_12p13.2b" 0 0 0 0 0 1 0 1 0 1 0 1 2 0
"ERVLE_12p13.2c" 0 0 0 0 0 0 2 2 0 2 0 0 0 3
"ERVLE_12p13.2d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_12p13.31a" 0 0 0 2 0 1 6 7 3 1 6 4 2 1
"ERVLE_12p13.31b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_12p13.31c" 0 0 0 0 0 0 1 0 0 0 1 0 0 0
"ERVLE_12p13.31d" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_12p13.32" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_12p13.33" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_12q11" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ERVLE_12q12a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
